Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Order Value,Customer ID,Country,Delivery Date,Date of return,Days between delivery and return,Payment method,Customer liftime return rate,Catergory Mix,Device signals,Discount in percentage,Account age (in days),Free text return reason,Order Date,Account Created Date,Consecutive prior returns,Abuse probability,is_abuse
C502079,84949,SILVER HANGING T-LIGHT HOLDER,-5,3/22/10 15:47,1.65,8.25,16735,United Kingdom,28-03-10,9/4/10,12,Credit Card,0,Lighting,Desktop,10,1270,Bought the wrong item,25-03-10,2/10/06,0,0.0263,0
C502428,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-5,3/24/10 12:42,4.95,24.75,16735,United Kingdom,31-03-10,14-04-10,14,Credit Card,0.0182,Lighting,Mobile,15,1271,Item did not suit me,26-03-10,2/10/06,1,0.2812,0
C502434,71053,WHITE METAL LANTERN,-12,3/24/10 13:01,3.75,45,16735,United Kingdom,2/4/10,14-04-10,12,Debit Card,0.029,Lighting,Mobile,15,1275,No longer needed,30-03-10,2/10/06,0,0.2149,0
C502434,22082,RIBBON REEL STRIPES DESIGN ,-10,3/24/10 13:01,1.65,16.5,16735,United Kingdom,2/4/10,10/4/10,8,Credit Card,0.0429,Gifts & Household,Laptop,25,1275,Ordered by mistake,30-03-10,2/10/06,1,0.3479,0
C502434,84879,ASSORTED COLOUR BIRD ORNAMENT,-32,3/24/10 13:01,1.69,54.08,16735,United Kingdom,5/4/10,18-04-10,13,PayPal,0.0563,Home Decor,Mobile,5,1275,Ordered by mistake,30-03-10,2/10/06,2,0.6066,1
C502434,85049G,CHOCOLATE BOX RIBBONS ,-24,3/24/10 13:01,1.25,30,16735,United Kingdom,4/4/10,10/4/10,6,Credit Card,0.0694,Storage & Organisation,Desktop,15,1275,Bought the wrong item,30-03-10,2/10/06,3,0.7331,1
C502434,85049F,BABY BOOM RIBBONS ,-24,3/24/10 13:01,1.25,30,16735,United Kingdom,4/4/10,26-04-10,22,PayPal,0.0822,Toys & Gifts,Laptop,10,1275,Ordered by mistake,30-03-10,2/10/06,4,0.6684,1
C502434,21161,KEEP OUT BOYS DOOR HANGER ,-13,3/24/10 13:01,1.45,18.85,16735,United Kingdom,6/4/10,22-04-10,16,Credit Card,0.0946,Gifts & Household,Mobile,15,1275,Ordered by mistake,30-03-10,2/10/06,5,0.7437,1
C502434,85231G,ORANGE SCENTED SET/9 T-LIGHTS,-12,3/24/10 13:01,0.85,10.2,16735,United Kingdom,6/4/10,9/4/10,3,Debit Card,0.1067,Lighting,Tablet,0,1275,Colour was different from expected,30-03-10,2/10/06,6,0.4466,0
C502434,85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,-12,3/24/10 13:01,0.85,10.2,16735,United Kingdom,6/4/10,3/5/10,27,Debit Card,0.1184,Lighting,Mobile,5,1275,Changed my mind,30-03-10,2/10/06,7,0.6729,1
C502434,22083,PAPER CHAIN KIT RETRO SPOT,-6,3/24/10 13:01,2.95,17.7,16735,United Kingdom,1/4/10,3/4/10,2,PayPal,0.1299,Gifts & Household,Desktop,0,1275,Item did not suit me,30-03-10,2/10/06,8,0.7543,0
C502434,22090,PAPER BUNTING RETRO SPOTS,-6,3/24/10 13:01,2.95,17.7,16735,United Kingdom,1/4/10,27-04-10,26,Debit Card,0.141,Storage & Organisation,Desktop,0,1275,Colour was different from expected,30-03-10,2/10/06,9,0.6524,1
C502434,84836,ZINC METAL HEART DECORATION,-24,3/24/10 13:01,1.25,30,16735,United Kingdom,1/4/10,14-04-10,13,Debit Card,0.1519,Home Decor,Mobile,15,1275,Colour was different from expected,30-03-10,2/10/06,10,0.874,1
C502434,21181,PLEASE ONE PERSON METAL SIGN,-12,3/24/10 13:01,2.1,25.2,16735,United Kingdom,1/4/10,15-04-10,14,PayPal,0.1625,Gifts & Household,Laptop,0,1275,Changed my mind,30-03-10,2/10/06,11,0.6709,0
C502434,21870,I CAN ONLY PLEASE ONE PERSON MUG,-18,3/24/10 13:01,1.25,22.5,16735,United Kingdom,3/4/10,9/4/10,6,Debit Card,0.1728,Kitchenware,Laptop,0,1275,Colour was different from expected,30-03-10,2/10/06,12,0.815,1
C504460,84459B,YELLOW METAL CHICKEN HEART ,-24,4/13/10 16:14,1.49,35.76,16735,United Kingdom,21-04-10,27-04-10,6,Debit Card,0.1829,Gifts & Household,Laptop,0,1291,Wrong size,15-04-10,2/10/06,13,0.3565,0
C504460,84459A,PINK METAL CHICKEN HEART ,-24,4/13/10 16:14,1.49,35.76,16735,United Kingdom,17-04-10,26-04-10,9,Credit Card,0.1928,Gifts & Household,Mobile,5,1291,No longer needed,15-04-10,2/10/06,14,0.614,1
C507650,79323B,BLACK CHERRY LIGHTS,-4,5/10/10 15:54,6.75,27,16735,United Kingdom,11/5/10,18-05-10,7,Bank Transfer,0.2024,Lighting,Laptop,5,1316,Changed my mind,10/5/10,2/10/06,15,0.2569,0
C507650,79323W,WHITE CHERRY LIGHTS,-8,5/10/10 15:54,6.75,54,16735,United Kingdom,15-05-10,11/6/10,27,Bank Transfer,0.2118,Lighting,Mobile,0,1316,Colour was different from expected,10/5/10,2/10/06,16,0.8067,0
C507650,79323GR,GREEN CHERRY LIGHTS,-4,5/10/10 15:54,6.75,27,16735,United Kingdom,12/5/10,23-05-10,11,PayPal,0.2209,Lighting,Desktop,0,1316,No longer needed,10/5/10,2/10/06,17,0.6781,1
C507650,79323P,PINK CHERRY LIGHTS,-8,5/10/10 15:54,6.75,54,16735,United Kingdom,11/5/10,31-05-10,20,Credit Card,0.2299,Lighting,Laptop,5,1316,Bought the wrong item,10/5/10,2/10/06,18,0.6695,0
C522838,85034C,3 ROSE MORRIS BOXED CANDLES,-3,9/17/10 10:42,4.25,12.75,16735,United Kingdom,24-09-10,28-09-10,4,PayPal,0.1469,Lighting,Laptop,15,1448,Wrong size,19-09-10,2/10/06,0,0.1206,0
C490939,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,-6,12/8/09 14:00,2.55,15.3,16736,United Kingdom,13-12-09,26-12-09,13,Debit Card,0,Storage & Organisation,Mobile,5,613,Bought the wrong item,9/12/09,4/4/08,0,0.1025,0
C506132,21539,RED RETROSPOT BUTTER DISH,-1,4/27/10 15:01,4.95,4.95,16736,United Kingdom,6/5/10,11/5/10,5,Credit Card,0.0093,Gifts & Household,Desktop,0,757,No longer needed,2/5/10,4/4/08,0,0.0469,0
C506132,21843,RED RETROSPOT CAKE STAND,-1,4/27/10 15:01,10.95,10.95,16736,United Kingdom,9/5/10,4/6/10,26,Debit Card,0.0185,Gifts & Household,Mobile,10,757,Changed my mind,2/5/10,4/4/08,1,0.2263,0
C506875,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-3,5/4/10 16:28,6.95,20.85,16736,United Kingdom,7/5/10,12/5/10,5,PayPal,0.0275,Gifts & Household,Desktop,5,761,Ordered by mistake,5/5/10,4/4/08,2,0.4469,0
C515694,22550,HOLIDAY FUN LUDO,-1,7/14/10 12:12,3.75,3.75,16739,United Kingdom,16-07-10,18-07-10,2,Credit Card,0,Gifts & Household,Tablet,5,648,Bought the wrong item,14-07-10,4/10/08,0,0.0384,0
C515992,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-1,7/16/10 8:26,9.95,9.95,16746,United Kingdom,20-07-10,17-08-10,28,Credit Card,0,Toys & Gifts,Laptop,0,1166,Wrong size,16-07-10,6/5/07,0,0.086,1
C516336,22635,CHILDS BREAKFAST SET DOLLY GIRL ,-1,7/19/10 17:31,9.95,9.95,16746,United Kingdom,24-07-10,11/8/10,18,Debit Card,0.0043,Toys & Gifts,Laptop,5,1170,Wrong size,19-07-10,6/5/07,0,0.0832,0
C531242,22627,MINT KITCHEN SCALES,-1,11/7/10 10:45,8.5,8.5,16746,United Kingdom,14-11-10,28-11-10,14,Debit Card,0.0041,Kitchenware,Desktop,10,1283,Item did not suit me,10/11/10,6/5/07,0,0.0608,0
C531242,47591D,PINK FAIRY CAKE CHILDRENS APRON,-1,11/7/10 10:45,1.95,1.95,16746,United Kingdom,11/11/10,21-11-10,10,Credit Card,0.0061,Toys & Gifts,Desktop,10,1283,Wrong size,10/11/10,6/5/07,1,0.0898,0
C531242,22355,CHARLOTTE BAG SUKI DESIGN,-1,11/7/10 10:45,0.85,0.85,16746,United Kingdom,12/11/10,16-11-10,4,Credit Card,0.0081,Accessories,Mobile,10,1283,Changed my mind,10/11/10,6/5/07,2,0.0748,0
C528929,22818,CARD CHRISTMAS VILLAGE,-12,10/25/10 15:04,0.42,5.04,16748,United Kingdom,2/11/10,19-11-10,17,PayPal,0,Home Decor,Laptop,0,444,Colour was different from expected,26-10-10,8/8/09,0,0.0895,0
C503999,M,Manual,-408,4/9/10 11:36,0.33,134.64,16754,United Kingdom,14-04-10,23-04-10,9,Credit Card,0,Gifts & Household,Laptop,15,133,Bought the wrong item,11/4/10,29-11-09,0,0.3088,0
C513771,21679,SKULLS  STICKERS,-576,6/28/10 13:49,0.72,414.72,16754,United Kingdom,9/7/10,28-07-10,19,Credit Card,0.0103,Gifts & Household,Desktop,0,215,Wrong size,2/7/10,29-11-09,0,0.4187,0
C513771,21207,SKULL AND CROSSBONES  GARLAND ,-320,6/28/10 13:49,1.45,464,16754,United Kingdom,4/7/10,21-07-10,17,Debit Card,0.0204,Gifts & Household,Laptop,5,215,Changed my mind,2/7/10,29-11-09,1,0.7151,0
C513771,21086,SET/6 RED SPOTTY PAPER CUPS,-576,6/28/10 13:49,0.53,305.28,16754,United Kingdom,4/7/10,25-07-10,21,Credit Card,0.0303,Kitchenware,Mobile,10,215,Colour was different from expected,2/7/10,29-11-09,2,0.7913,1
C513771,21094,SET/6 RED SPOTTY PAPER PLATES,-576,6/28/10 13:49,0.64,368.64,16754,United Kingdom,6/7/10,5/8/10,30,Debit Card,0.04,Kitchenware,Laptop,5,215,No longer needed,2/7/10,29-11-09,3,0.8673,1
C513771,21080,SET/20 RED SPOTTY PAPER NAPKINS,-576,6/28/10 13:49,0.64,368.64,16754,United Kingdom,9/7/10,25-07-10,16,Credit Card,0.0495,Gifts & Household,Laptop,0,215,Bought the wrong item,2/7/10,29-11-09,4,0.7409,1
C513771,22333,RETRO SPORT PARTY BAG + STICKER SET,-432,6/28/10 13:49,1.45,626.4,16754,United Kingdom,4/7/10,8/7/10,4,Credit Card,0.0588,Accessories,Desktop,20,215,Colour was different from expected,2/7/10,29-11-09,5,0.9345,1
C513771,22090,PAPER BUNTING RETRO SPOTS,-400,6/28/10 13:49,2.55,1020,16754,United Kingdom,8/7/10,29-07-10,21,Credit Card,0.068,Storage & Organisation,Desktop,5,215,No longer needed,2/7/10,29-11-09,6,0.7006,0
C513771,22083,PAPER CHAIN KIT RETRO SPOT,-400,6/28/10 13:49,2.55,1020,16754,United Kingdom,5/7/10,6/7/10,1,Credit Card,0.0769,Gifts & Household,Tablet,0,215,No longer needed,2/7/10,29-11-09,7,0.7313,0
C513771,21987,PACK OF 6 SKULL PAPER CUPS,-96,6/28/10 13:49,0.65,62.4,16754,United Kingdom,5/7/10,1/8/10,27,Debit Card,0.0857,Kitchenware,Desktop,10,215,Wrong size,2/7/10,29-11-09,8,0.9396,1
C513771,21988,PACK OF 6 SKULL PAPER PLATES,-576,6/28/10 13:49,0.64,368.64,16754,United Kingdom,4/7/10,1/8/10,28,Credit Card,0.0943,Kitchenware,Mobile,0,215,Wrong size,2/7/10,29-11-09,9,0.693,1
C513771,21989,PACK OF 20 SKULL PAPER NAPKINS,-576,6/28/10 13:49,0.64,368.64,16754,United Kingdom,8/7/10,9/7/10,1,Credit Card,0.1028,Gifts & Household,Desktop,0,215,Changed my mind,2/7/10,29-11-09,10,0.8188,1
C513771,22332,SKULLS PARTY BAG + STICKER SET,-432,6/28/10 13:49,1.45,626.4,16754,United Kingdom,5/7/10,11/7/10,6,Debit Card,0.1111,Accessories,Desktop,5,215,Changed my mind,2/7/10,29-11-09,11,0.8568,1
C513771,22085,PAPER CHAIN KIT SKULLS ,-400,6/28/10 13:49,2.55,1020,16754,United Kingdom,3/7/10,16-07-10,13,Debit Card,0.1193,Gifts & Household,Desktop,0,215,Changed my mind,2/7/10,29-11-09,12,0.7059,1
C513771,21704,BAG 250g SWIRLY MARBLES,-648,6/28/10 13:49,0.72,466.56,16754,United Kingdom,5/7/10,7/7/10,2,Bank Transfer,0.1273,Accessories,Mobile,20,215,Item did not suit me,2/7/10,29-11-09,13,0.7525,1
C513780,21679,SKULLS  STICKERS,-288,6/28/10 14:15,0.72,207.36,16754,United Kingdom,14-07-10,24-07-10,10,Credit Card,0.12,Gifts & Household,Desktop,0,221,Wrong size,8/7/10,29-11-09,0,0.6101,1
C513780,21207,SKULL AND CROSSBONES  GARLAND ,-120,6/28/10 14:15,1.45,174,16754,United Kingdom,11/7/10,27-07-10,16,Credit Card,0.127,Gifts & Household,Tablet,10,221,Item did not suit me,8/7/10,29-11-09,1,0.7449,1
C513780,21086,SET/6 RED SPOTTY PAPER CUPS,-192,6/28/10 14:15,0.53,101.76,16754,United Kingdom,12/7/10,16-07-10,4,Bank Transfer,0.1339,Kitchenware,Desktop,0,221,Wrong size,8/7/10,29-11-09,2,0.8142,0
C513780,22085,PAPER CHAIN KIT SKULLS ,-160,6/28/10 14:15,2.55,408,16754,United Kingdom,15-07-10,26-07-10,11,Credit Card,0.1406,Gifts & Household,Desktop,15,221,Item did not suit me,8/7/10,29-11-09,3,0.7354,1
C513994,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,-408,6/30/10 8:48,0.72,293.76,16754,United Kingdom,29-07-10,20-08-10,22,Credit Card,0.1367,Gifts & Household,Mobile,15,235,Colour was different from expected,22-07-10,29-11-09,0,0.6204,0
C513994,21747,SMALL SKULL WINDMILL,-108,6/30/10 8:48,1.06,114.48,16754,United Kingdom,24-07-10,1/8/10,8,Credit Card,0.1429,Gifts & Household,Laptop,20,235,Wrong size,22-07-10,29-11-09,1,0.9448,1
C513994,21749,LARGE RED RETROSPOT WINDMILL,-720,6/30/10 8:48,1.85,1332,16754,United Kingdom,25-07-10,19-08-10,25,Debit Card,0.1489,Gifts & Household,Laptop,10,235,Colour was different from expected,22-07-10,29-11-09,2,0.8903,1
C523151,21987,PACK OF 6 SKULL PAPER CUPS,-192,9/20/10 14:56,0.35,67.2,16754,United Kingdom,29-09-10,26-10-10,27,PayPal,0.1467,Kitchenware,Desktop,10,298,Wrong size,23-09-10,29-11-09,0,0.7597,0
C523153,20865,PATCHWORK PENCIL CASE BUTTERFLY ,-81,9/20/10 15:00,1.77,143.37,16754,United Kingdom,27-09-10,30-09-10,3,Credit Card,0.1523,Gifts & Household,Laptop,15,299,Wrong size,24-09-10,29-11-09,1,0.7468,0
C523153,47590A,BLUE HAPPY BIRTHDAY BUNTING,-100,9/20/10 15:00,4.65,465,16754,United Kingdom,26-09-10,7/10/10,11,PayPal,0.1579,Storage & Organisation,Desktop,10,299,Bought the wrong item,24-09-10,29-11-09,2,0.7602,1
C520725,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,8/29/10 15:40,6.35,6.35,16755,United Kingdom,7/9/10,23-09-10,16,PayPal,0,Accessories,Desktop,5,390,Wrong size,31-08-10,6/8/09,0,0.1199,0
C519675,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,8/19/10 12:28,5.95,11.9,16756,United Kingdom,26-08-10,3/9/10,8,Credit Card,0,Gifts & Household,Laptop,5,951,Colour was different from expected,22-08-10,13-01-08,0,0.0308,0
C522800,22360,GLASS JAR ENGLISH CONFECTIONERY,-4,9/16/10 15:38,2.95,11.8,16756,United Kingdom,18-09-10,29-09-10,11,Credit Card,0.0213,Kitchenware,Laptop,5,977,Colour was different from expected,17-09-10,13-01-08,1,0.0858,0
C522800,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,9/16/10 15:38,1.25,1.25,16756,United Kingdom,20-09-10,6/10/10,16,Credit Card,0.0417,Lighting,Laptop,10,977,Colour was different from expected,17-09-10,13-01-08,2,0.1728,0
C518347,22138,BAKING SET 9 PIECE RETROSPOT,-24,8/6/10 14:12,4.25,102,16767,United Kingdom,10/8/10,14-08-10,4,PayPal,0,Gifts & Household,Tablet,0,752,Changed my mind,9/8/10,17-07-08,0,0.0183,0
C497507,70006,LOVE HEART POCKET WARMER,-1,2/10/10 11:34,1.65,1.65,16768,United Kingdom,18-02-10,19-03-10,29,Credit Card,0,Gifts & Household,Desktop,0,227,Wrong size,11/2/10,28-06-09,0,0.0737,0
C497507,20751,FUNKY WASHING UP GLOVES ASSORTED,-1,2/10/10 11:34,2.1,2.1,16768,United Kingdom,17-02-10,18-03-10,29,PayPal,0.0556,Gifts & Household,Tablet,20,227,Bought the wrong item,11/2/10,28-06-09,1,0.445,1
C497507,84934,ASSTD DESIGN POP ART SLIM PEN,-1,2/10/10 11:34,0.85,0.85,16768,United Kingdom,14-02-10,23-02-10,9,Debit Card,0.1053,Gifts & Household,Desktop,0,227,No longer needed,11/2/10,28-06-09,2,0.3274,0
C512061,22617,BAKING SET SPACEBOY DESIGN,-1,6/13/10 11:10,4.95,4.95,16768,United Kingdom,22-06-10,15-07-10,23,Credit Card,0.0435,Gifts & Household,Tablet,0,351,Ordered by mistake,15-06-10,28-06-09,0,0.2662,0
C512061,22461,SAVOY ART DECO CLOCK,-1,6/13/10 11:10,12.75,12.75,16768,United Kingdom,20-06-10,15-07-10,25,Debit Card,0.0571,Gifts & Household,Tablet,5,351,Colour was different from expected,15-06-10,28-06-09,1,0.5116,0
C534063,22654,DELUXE SEWING KIT ,-1,11/21/10 11:06,5.95,5.95,16768,United Kingdom,2/12/10,17-12-10,15,Debit Card,0.0435,Gifts & Household,Tablet,25,515,Ordered by mistake,26-11-10,28-06-09,0,0.1803,0
C534063,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,11/21/10 11:06,12.75,12.75,16768,United Kingdom,1/12/10,6/12/10,5,Debit Card,0.0517,Gifts & Household,Desktop,0,515,Bought the wrong item,26-11-10,28-06-09,1,0.3941,0
C533445,22575,METAL MERRY CHRISTMAS WREATH,-1,11/17/10 11:36,1.95,1.95,16770,United Kingdom,22-11-10,22-12-10,30,Debit Card,0,Home Decor,Desktop,20,1217,Wrong size,20-11-10,21-07-07,0,0.0533,0
C533445,22139,RETROSPOT TEA SET CERAMIC 11 PC,-1,11/17/10 11:36,4.95,4.95,16770,United Kingdom,25-11-10,27-11-10,2,Bank Transfer,0.0064,Gifts & Household,Mobile,10,1217,Item did not suit me,20-11-10,21-07-07,1,0.0849,0
C492932,48194,DOORMAT HEARTS,-3,12/21/09 12:17,6.75,20.25,16772,United Kingdom,24-12-09,28-12-09,4,PayPal,0,Gifts & Household,Tablet,5,934,Ordered by mistake,22-12-09,2/6/07,0,0.0312,0
C492932,20685,RED SPOTTY COIR DOORMAT,-8,12/21/09 12:17,6.75,54,16772,United Kingdom,23-12-09,7/1/10,15,Credit Card,0.0909,Gifts & Household,Tablet,0,934,No longer needed,22-12-09,2/6/07,1,0.4784,0
C492932,48185,DOOR MAT FAIRY CAKE,-2,12/21/09 12:17,6.75,13.5,16772,United Kingdom,23-12-09,26-12-09,3,Debit Card,0.1667,Gifts & Household,Desktop,15,934,Bought the wrong item,22-12-09,2/6/07,2,0.4336,0
C492932,47580,TEA TIME DES TEA COSY,-6,12/21/09 12:17,2.55,15.3,16772,United Kingdom,29-12-09,3/1/10,5,Debit Card,0.2308,Gifts & Household,Desktop,10,934,Item did not suit me,22-12-09,2/6/07,3,0.5152,1
C492932,79072,TEATIME CAKE TIN WITH HANDLE,-6,12/21/09 12:17,9.95,59.7,16772,United Kingdom,23-12-09,7/1/10,15,Credit Card,0.2857,Storage & Organisation,Desktop,5,934,Changed my mind,22-12-09,2/6/07,4,0.7382,1
C492932,37503,TEA TIME CAKE STAND IN GIFT BOX,-36,12/21/09 12:17,9.95,358.2,16772,United Kingdom,26-12-09,6/1/10,11,Credit Card,0.3333,Storage & Organisation,Desktop,10,934,Ordered by mistake,22-12-09,2/6/07,5,0.7915,1
C492932,48188,DOOR MAT WELCOME PUPPIES,-2,12/21/09 12:17,6.75,13.5,16772,United Kingdom,25-12-09,19-01-10,25,Credit Card,0.375,Gifts & Household,Desktop,0,934,No longer needed,22-12-09,2/6/07,6,0.5846,1
C492932,48111,DOOR MAT 3 SMILEY CATS,-4,12/21/09 12:17,6.75,27,16772,United Kingdom,29-12-09,3/1/10,5,Credit Card,0.4118,Gifts & Household,Laptop,15,934,Colour was different from expected,22-12-09,2/6/07,7,0.8191,1
C492932,21843,RETRO SPOT CAKE STAND,-12,12/21/09 12:17,10.95,131.4,16772,United Kingdom,26-12-09,7/1/10,12,PayPal,0.4444,Gifts & Household,Mobile,10,934,Bought the wrong item,22-12-09,2/6/07,8,0.8445,1
C492932,37449,CERAMIC CAKE STAND + HANGING CAKES,-24,12/21/09 12:17,8.5,204,16772,United Kingdom,23-12-09,10/1/10,18,Credit Card,0.4737,Gifts & Household,Laptop,0,934,No longer needed,22-12-09,2/6/07,9,0.8238,1
C527589,85066,CREAM SWEETHEART MINI CHEST,-2,10/18/10 13:39,12.75,25.5,16772,United Kingdom,27-10-10,16-11-10,20,Debit Card,0.1266,Gifts & Household,Desktop,5,1237,Changed my mind,21-10-10,2/6/07,0,0.3053,0
C527589,22335,HEART DECORATION PAINTED ZINC ,-24,10/18/10 13:39,0.65,15.6,16772,United Kingdom,28-10-10,17-11-10,20,Credit Card,0.1375,Home Decor,Laptop,0,1237,Changed my mind,21-10-10,2/6/07,1,0.4195,1
C526851,22574,HEART WOODEN CHRISTMAS DECORATION,-96,10/13/10 12:37,0.85,81.6,16775,United Kingdom,22-10-10,4/11/10,13,Credit Card,0,Home Decor,Mobile,10,886,No longer needed,16-10-10,12/5/08,0,0.1049,0
C530929,22825,DECORATIVE PLANT POT WITH FRIEZE,-2,11/4/10 17:03,7.95,15.9,16777,United Kingdom,6/11/10,29-11-10,23,Credit Card,0,Home Decor,Laptop,10,654,No longer needed,5/11/10,20-01-09,0,0.1382,1
C530929,22611,VINTAGE UNION JACK SHOPPING BAG,-3,11/4/10 17:03,4.95,14.85,16777,United Kingdom,10/11/10,20-11-10,10,Credit Card,0.0103,Accessories,Laptop,20,654,No longer needed,5/11/10,20-01-09,1,0.2757,1
C493673,85219,S/4 HEART CRYSTAL FRIDGE MAGNETS,-3,1/5/10 12:26,1.65,4.95,16779,United Kingdom,10/1/10,28-01-10,18,Credit Card,0,Gifts & Household,Mobile,15,914,Item did not suit me,5/1/10,5/7/07,0,0.0468,0
C493673,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,1/5/10 12:26,2.55,2.55,16779,United Kingdom,6/1/10,31-01-10,25,Bank Transfer,0.0054,Lighting,Mobile,0,914,Wrong size,5/1/10,5/7/07,1,0.0778,0
C493673,82582,AREA PATROLLED METAL SIGN,-1,1/5/10 12:26,2.1,2.1,16779,United Kingdom,12/1/10,15-01-10,3,Credit Card,0.0108,Gifts & Household,Tablet,15,914,Ordered by mistake,5/1/10,5/7/07,2,0.111,0
C493673,84854,GIRLY PINK TOOL SET,-1,1/5/10 12:26,4.25,4.25,16779,United Kingdom,8/1/10,6/2/10,29,Credit Card,0.0161,Gifts & Household,Mobile,15,914,Bought the wrong item,5/1/10,5/7/07,3,0.3155,0
C493673,90214K,"LETTER ""K"" BLING KEY RING",-1,1/5/10 12:26,1.25,1.25,16779,United Kingdom,11/1/10,23-01-10,12,PayPal,0.0214,Gifts & Household,Desktop,5,914,Ordered by mistake,5/1/10,5/7/07,4,0.1355,0
C493673,85150,LADIES & GENTLEMEN METAL SIGN,-1,1/5/10 12:26,2.55,2.55,16779,United Kingdom,6/1/10,1/2/10,26,Credit Card,0.0266,Gifts & Household,Laptop,0,914,Changed my mind,5/1/10,5/7/07,5,0.2446,0
C493673,47569,ENGLISH ROSE DESIGN SHOPPING BAG,-1,1/5/10 12:26,2.55,2.55,16779,United Kingdom,6/1/10,17-01-10,11,PayPal,0.0317,Accessories,Desktop,0,914,Item did not suit me,5/1/10,5/7/07,6,0.2481,0
C493673,37451,CERAMIC CAKE TEAPOT WITH CHERRY,-1,1/5/10 12:26,4.25,4.25,16779,United Kingdom,7/1/10,16-01-10,9,Credit Card,0.0368,Gifts & Household,Desktop,15,914,Ordered by mistake,5/1/10,5/7/07,7,0.2758,0
C493673,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,1/5/10 12:26,1.25,2.5,16779,United Kingdom,10/1/10,16-01-10,6,Credit Card,0.0419,Storage & Organisation,Desktop,10,914,Wrong size,5/1/10,5/7/07,8,0.2362,0
C493673,21042,RED SPOTTY APRON ,-1,1/5/10 12:26,5.95,5.95,16779,United Kingdom,7/1/10,22-01-10,15,Debit Card,0.0469,Gifts & Household,Mobile,0,914,Bought the wrong item,5/1/10,5/7/07,9,0.3203,0
C493673,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,1/5/10 12:26,2.75,2.75,16779,United Kingdom,8/1/10,7/2/10,30,PayPal,0.0518,Lighting,Mobile,20,914,Ordered by mistake,5/1/10,5/7/07,10,0.4011,0
C493673,20712,JUMBO BAG WOODLAND ANIMALS,-1,1/5/10 12:26,1.95,1.95,16779,United Kingdom,9/1/10,22-01-10,13,Debit Card,0.0567,Accessories,Desktop,10,914,Item did not suit me,5/1/10,5/7/07,11,0.2313,0
C493673,79321,CHILLI LIGHTS,-2,1/5/10 12:26,4.25,8.5,16779,United Kingdom,12/1/10,5/2/10,24,Credit Card,0.0615,Lighting,Mobile,0,914,Ordered by mistake,5/1/10,5/7/07,12,0.4832,1
C493673,20726,LUNCH BAG WOODLAND,-1,1/5/10 12:26,1.65,1.65,16779,United Kingdom,12/1/10,30-01-10,18,Debit Card,0.0663,Accessories,Desktop,20,914,Colour was different from expected,5/1/10,5/7/07,13,0.3022,0
C517473,20727,LUNCH BAG  BLACK SKULL.,-1,7/29/10 12:00,1.45,1.45,16779,United Kingdom,2/8/10,17-08-10,15,Debit Card,0.0254,Accessories,Desktop,10,1122,No longer needed,1/8/10,5/7/07,0,0.0759,0
C517473,20725,LUNCH BAG RED SPOTTY,-1,7/29/10 12:00,1.45,1.45,16779,United Kingdom,2/8/10,21-08-10,19,Bank Transfer,0.0271,Accessories,Mobile,15,1122,Ordered by mistake,1/8/10,5/7/07,1,0.1387,0
C517473,21080,SET/20 RED SPOTTY PAPER NAPKINS,-2,7/29/10 12:00,0.64,1.28,16779,United Kingdom,7/8/10,23-08-10,16,Credit Card,0.0289,Gifts & Household,Mobile,15,1122,Wrong size,1/8/10,5/7/07,2,0.1829,0
C517473,85099F,JUMBO BAG STRAWBERRY,-1,7/29/10 12:00,1.95,1.95,16779,United Kingdom,2/8/10,19-08-10,17,Credit Card,0.0306,Accessories,Laptop,20,1122,Wrong size,1/8/10,5/7/07,3,0.2614,0
C517473,21039,RED SPOTTY SHOPPING BAG,-2,7/29/10 12:00,2.55,5.1,16779,United Kingdom,7/8/10,21-08-10,14,PayPal,0.0324,Accessories,Laptop,0,1122,No longer needed,1/8/10,5/7/07,4,0.3166,0
C517473,47568,ENGLISH ROSE DESIGN PEG BAG,-2,7/29/10 12:00,1.69,3.38,16779,United Kingdom,4/8/10,2/9/10,29,PayPal,0.0341,Accessories,Desktop,5,1122,No longer needed,1/8/10,5/7/07,5,0.3335,1
C517473,21155,RED SPOTTY PEG BAG,-1,7/29/10 12:00,2.1,2.1,16779,United Kingdom,3/8/10,20-08-10,17,Debit Card,0.0358,Accessories,Mobile,0,1122,No longer needed,1/8/10,5/7/07,6,0.2611,0
